FAC_NO,FAC_NAME,Year,Gross_Outpatient_Percentage,Gross_Inpatient_Percentage,TYPE_CARE,HSA name,DSH hosp,lic bed size,TEACH_RURL,DAY_TOT,adj pat days,DIS_TOT,county name,COUNTY,OSHPD_ID,HOSPITAL,FY_Score,CY_Score
106521041,st elizabeth community hospital,2023,69.27644443617258,30.723555563827414,GENERAL ACUTE,01 - northern california,DSH,50-99,Rural,9661,31444.92824,2889,Tehama,TEHAMA,521041,st elizabeth community hospital,1.2945036613942589,
106531059,trinity hospital,2023,65.76300958324238,34.23699041675762,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,6277,18333.97131,249,Trinity,TRINITY,531059,trinity hospital,1.1194898437499998,
106554011,adventist health sonora  greenley,2023,71.09036526437379,28.90963473562621,GENERAL ACUTE,06 - north san joaquin,Non-DSH,150-199,Rural,33226,114930.5424,5612,Tuolumne,TUOLUMNE,554011,adventist health sonora  greenley,1.6473940642458116,
106560501,community memorial hospital  ojai,2023,37.14182667,62.85817333,GENERAL ACUTE,10 - santa barbara / ventura,DSH,100-149,Rural,28726,45699.70535,565,Ventura,VENTURA,560501,community memorial hospital  ojai,1.1510049645390075,
106540680,alta hospital district,1999,39.52963003215003,60.47036996784997,GENERAL ACUTE,09 - central,Non-DSH,Jan-49,Rural,5773,9546.824342350323,1268,TULARE,TULARE,540680,alta hospital district,,0.95
106190045,avalon municipal hospital  clinic,1999,35.11502634406373,64.88497365593626,GENERAL ACUTE,11 - los angeles county,Non-DSH,Jan-49,Rural,2797,4310.705302635358,87,LOS ANGELES,,,,,
106361105,barstow community hospital,1999,35.880641132859964,64.11935886714004,GENERAL ACUTE,12 - inland counties,DSH,50-99,Rural,10840,16905.97066396323,3053,SAN BERNARDINO,SAN BERNARDINO,361105,barstow community hospital,,0.99
106361105,barstow community hospital,1999,35.880641132859964,64.11935886714004,GENERAL ACUTE,12 - inland counties,DSH,50-99,Rural,10840,16905.97066396323,3053,SAN BERNARDINO,SAN BERNARDINO,364430,barstow community hospital,,
106090793,barton memorial hospital,1999,42.139499747813254,57.86050025218675,GENERAL ACUTE,02 - golden empire,Non-DSH,100-149,Rural,27819,48079.43221843925,6305,EL DORADO,EL DORADO,90793,barton memorial hospital,,1
106361110,bear valley community hospital,1999,57.891733871050576,42.10826612894943,GENERAL ACUTE,12 - inland counties,Non-DSH,Jan-49,Rural,7988,18970.147038441584,490,SAN BERNARDINO,SAN BERNARDINO,361110,bear valley community hospital,,0.96
106040802,biggsgridley memorial hospital,1999,57.192220739509835,42.80777926049017,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,3790,8853.530983089364,1010,BUTTE,,,,,
106200692,chowchilla district memorial hospital,1999,50.637775952016426,49.362224047983574,GENERAL ACUTE,09 - central,DSH,Jan-49,Rural,5789,11727.591516890898,189,MADERA,MADERA,200692,chowchilla district memorial hospital,,1.15
106100697,coalinga regional medical center,1999,35.01187041665632,64.98812958334368,GENERAL ACUTE,09 - central,Non-DSH,50-99,Rural,18342,28223.61578582963,993,FRESNO,FRESNO,100697,coalinga regional medical center,,0.79
106361458,colorado river medical center,1999,27.72698773,72.27301226541421,GENERAL ACUTE,12 - inland counties,Non-DSH,50-99,Rural,8642,11957.437125027061,2040,SAN BERNARDINO,SAN BERNARDINO,361458,colorado river medical center,,0.93
106060870,colusa community hospital,1999,49.07327250208766,50.92672749791234,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,4310,8463.139517803655,978,COLUSA,,,,,
106160702,corcoran district hospital,1999,42.323456841164955,57.676543158835045,GENERAL ACUTE,09 - central,Non-DSH,Jan-49,Rural,3816,6616.207891466628,851,KINGS,KINGS,160702,corcoran district hospital,,0.83
106240853,dos palos memorial hospital,1999,45.073504743155766,54.926495256844234,GENERAL ACUTE,06 - north san joaquin,Non-DSH,Jan-49,Rural,9649,17567.11393,59,MERCED,MERCED,240853,dos palos memorial hospital,,0.85
106320859,eastern plumas health care,1999,58.59293952,41.40706048,GENERAL ACUTE,01 - northern california,DSH,Jan-49,Rural,7401,17873.763351124646,561,PLUMAS,,,,,
106474007,fairchild medical center,1999,58.88022842075312,41.11977157924687,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,5004,12169.328300757186,1576,SISKIYOU,SISKIYOU,474007,fairchild medical center,,1.08
106370705,fallbrook hospital district,1999,41.55171096969188,58.44828903030812,GENERAL ACUTE,14 - san diego / imperial,Non-DSH,100-149,Rural,34842,59611.667985580934,2402,SAN DIEGO,SAN DIEGO,370705,fallbrook hospital district,,0.91
106230949,frank r howard memorial hospital,1999,52.25300692771279,47.74699307228721,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,3190,6681.048993,935,MENDOCINO,MENDOCINO,230949,frank r howard memorial hospital,,1.16
106270777,george l mee memorial hospital,1999,69.55382376466014,30.446176235339863,GENERAL ACUTE,08 - mid-coast,DSH,Jan-49,Rural,8079,26535.351886396966,1338,MONTEREY,MONTEREY,270777,george l mee memorial hospital,,0.71
106110889,glenn medical center,1999,81.75226203226315,18.247737967736857,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,667,3655.2475774219124,283,GLENN,GLENN,110889,glenn medical center,,0.81
106160725,hanford community hospital,1999,62.00808777,37.99191223,GENERAL ACUTE,09 - central,Non-DSH,50-99,Rural,14168,37292.14764124945,3341,KINGS,,,,,
106350784,hazel hawkins memorial hospital,1999,48.416185375864394,51.583814624135606,GENERAL ACUTE,08 - mid-coast,Non-DSH,100-149,Rural,25183,48819.57680620444,2254,SAN BENITO,SAN BENITO,350784,hazel hawkins memorial hospital,,0.88
106490964,healdsburg general hospital,1999,50.961631045594366,49.038368954405634,GENERAL ACUTE,03 - north bay,Non-DSH,Jan-49,Rural,9391,19150.310665371973,2103,SONOMA,,,,,
106362041,hidesert medical center,1999,29.210469039784037,70.78953096021596,GENERAL ACUTE,12 - inland counties,DSH,150-199,Rural,46468,65642.47476948988,2624,SAN BERNARDINO,SAN BERNARDINO,362041,hidesert medical center,,1.18
106320874,indian valley hospital,1999,38.892609156541866,61.107390843458134,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,7916,12954.243162302271,311,PLUMAS,PLUMAS,320874,indian valley hospital,,0.89
106334001,inland valley regional medical center,1999,29.62954872611323,70.37045127388677,GENERAL ACUTE,12 - inland counties,Non-DSH,50-99,Rural,20330,28889.966785738237,6939,RIVERSIDE,,,,,
106121031,jerold phelps community hospital,1999,59.918085987332425,40.081914012667575,GENERAL ACUTE,01 - northern california,DSH,Jan-49,Rural,3574,8916.739851471328,274,HUMBOLDT,HUMBOLDT,121031,jerold phelps community hospital,,0.87
106220733,john c fremont healthcare district,1999,61.60860113370718,38.39139886629282,GENERAL ACUTE,09 - central,Non-DSH,Jan-49,Rural,6774,17644.577171027468,360,MARIPOSA,MARIPOSA,220733,john c fremont healthcare district,,0.88
106150737,kern valley healthcare district,1999,32.56137321480128,67.43862678519872,GENERAL ACUTE,09 - central,DSH,100-149,Rural,32817,48662.02288567745,1524,KERN,KERN,150737,kern valley healthcare district,,1
106100745,kingsburg medical hospital,1999,39.75258332915871,60.24741667084128,GENERAL ACUTE,09 - central,DSH,Jan-49,Rural,6149,10206.246740162738,482,FRESNO,,,,,
106180919,lassen community hospital,1999,54.275675056192654,45.724324943807346,GENERAL ACUTE,01 - northern california,Non-DSH,50-99,Rural,11200,24494.620781748396,1602,LASSEN,,,,,
106540746,lindsay district hospital,1999,23.29312983,76.70687017,GENERAL ACUTE,09 - central,DSH,100-149,Rural,20277,26434.398841521393,1841,TULARE,TULARE,540746,lindsay district hospital,,0.76
106420491,lompoc healthcare district,1999,49.94406315963636,50.05593684036364,GENERAL ACUTE,10 - santa barbara / ventura,Non-DSH,150-199,Rural,47063,94020.81545,2705,SANTA BARBARA,,,,,
106260011,mammoth hospital,1999,68.25295178820896,31.747048211791046,GENERAL ACUTE,12 - inland counties,Non-DSH,Jan-49,Rural,852,2683.714071,334,MONO,MONO,260011,mammoth hospital,,0.93
106050932,mark twain st josephs hospital,1999,49.22527260044311,50.77472739955689,GENERAL ACUTE,06 - north san joaquin,Non-DSH,Jan-49,Rural,5299,10436.294336552646,1432,CALAVERAS,,,,,
106090933,marshall hospital,1999,48.52904019,51.47095981,GENERAL ACUTE,02 - golden empire,Non-DSH,100-149,Rural,20324,39486.34351388253,5309,EL DORADO,,,,,
106450936,mayers memorial hospital,1999,34.54872639246135,65.45127360753865,GENERAL ACUTE,01 - northern california,DSH,100-149,Rural,31932,48787.438715817574,793,SHASTA,SHASTA,450936,mayers memorial hospital,,0.87
106540755,memorial hospital at exeter,1999,18.20005687738018,81.79994312261982,GENERAL ACUTE,09 - central,Non-DSH,50-99,Rural,18702,22863.096581821963,46,TULARE,TULARE,540755,memorial hospital at exeter,,1.19
106240924,memorial hospital los banos,1999,46.47569185403499,53.524308145965016,GENERAL ACUTE,06 - north san joaquin,Non-DSH,Jan-49,Rural,6166,11519.999442467955,1629,MERCED,MERCED,240924,memorial hospital los banos,,0.77
106231013,mendocino coast district hospital,1999,52.12810468,47.87189531604479,GENERAL ACUTE,01 - northern california,Non-DSH,50-99,Rural,8454,17659.630863135157,1916,MENDOCINO,,,,,
106470871,mercy hospital of mt shasta,1999,43.32166008733339,56.67833991266661,GENERAL ACUTE,01 - northern california,Non-DSH,50-99,Rural,15638,27590.786928650294,1666,SISKIYOU,,,,,
106150830,mercy westside hospital,1999,35.77944582783195,64.22055417216805,GENERAL ACUTE,09 - central,DSH,50-99,Rural,21198,33008.12375921042,331,KERN,KERN,150830,mercy westside hospital,,0.91
106250956,modoc medical center,1999,48.49409420521972,51.50590579478028,GENERAL ACUTE,01 - northern california,DSH,50-99,Rural,19367,37601.51326561602,369,MODOC,MODOC,250956,modoc medical center,,0.78
106250956,modoc medical center,1999,48.49409420521972,51.50590579478028,GENERAL ACUTE,01 - northern california,DSH,50-99,Rural,19367,37601.51326561602,369,MODOC,MODOC,254005,modoc medical center,,
106361266,mountains community hospital,1999,48.12131122477807,51.87868877522194,GENERAL ACUTE,12 - inland counties,Non-DSH,Jan-49,Rural,8004,15428.300500576326,825,SAN BERNARDINO,SAN BERNARDINO,361266,mountains community hospital,,0.74
106141273,northern inyo hospital,1999,48.83811883010166,51.16188116989834,GENERAL ACUTE,12 - inland counties,Non-DSH,Jan-49,Rural,3705,7241.7196461100375,1223,INYO,INYO,141273,northern inyo hospital,,1
106500967,oak valley district hospital,1999,45.433627151946524,54.566372848053476,GENERAL ACUTE,06 - north san joaquin,Non-DSH,100-149,Rural,47518,87082.93683422847,3147,STANISLAUS,,,,,
106560501,ojai valley community hospital,1999,41.59939570765586,58.40060429234415,GENERAL ACUTE,10 - santa barbara / ventura,Non-DSH,100-149,Rural,27527,47134.78624673849,1530,VENTURA,,,,,
106491338,palm drive hospital,1999,56.623649484545716,43.376350515454284,GENERAL ACUTE,03 - north bay,Non-DSH,Jan-49,Rural,2704,6233.811668956818,894,SONOMA,,,,,
106331288,palo verde hospital,1999,43.68977346701542,56.310226532984586,GENERAL ACUTE,12 - inland counties,Non-DSH,50-99,Rural,5498,9763.768214960852,1772,RIVERSIDE,RIVERSIDE,331288,palo verde hospital,,0.81
106130760,pioneers memorial hospital,1999,42.64536336,57.35463664,GENERAL ACUTE,14 - san diego / imperial,DSH,100-149,Rural,13900,24235.180997381085,4177,IMPERIAL,,,,,
106320986,plumas district hospital,1999,67.63502303296441,32.36497696703559,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,1678,5184.616697577379,631,PLUMAS,PLUMAS,320986,plumas district hospital,,0.91
106171049,redbud community hospital,1999,57.43392092108922,42.56607907891078,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,5665,13308.719343160516,1430,LAKE,,,,,
106121051,redwood memorial hospital,1999,45.67076843143515,54.32923156856485,GENERAL ACUTE,01 - northern california,Non-DSH,50-99,Rural,7397,13615.13827167756,1939,HUMBOLDT,,,,,
106150782,ridgecrest community hospital,1999,40.42623120629006,59.57376879370994,GENERAL ACUTE,09 - central,Non-DSH,50-99,Rural,8412,14120.308602816105,2535,KERN,,,,,
106331326,san gorgonio memorial hospital,1999,27.85838260856106,72.14161739143894,GENERAL ACUTE,12 - inland counties,Non-DSH,50-99,Rural,13627,18889.23549642667,2988,RIVERSIDE,RIVERSIDE,331326,san gorgonio memorial hospital,,0.99
106100791,sanger general hospital,1999,39.46091880312048,60.53908119687953,GENERAL ACUTE,09 - central,DSH,Jan-49,Rural,5150,8506.901489389396,851,FRESNO,,,,,
106420522,santa ynez valley cottage hospital,1999,68.08486797505728,31.915132024942714,GENERAL ACUTE,10 - santa barbara / ventura,Non-DSH,Jan-49,Rural,1344,4211.168542087246,391,SANTA BARBARA,SANTA BARBARA,420522,santa ynez valley cottage hospital,,0.97
106100793,selma district hospital,1999,57.876181240492684,42.12381875950732,GENERAL ACUTE,09 - central,Non-DSH,50-99,Rural,7216,17130.45068681327,2137,FRESNO,,,,,
106321016,seneca hospital,1999,56.201299939856284,43.798700060143716,GENERAL ACUTE,01 - northern california,DSH,Jan-49,Rural,7128,16274.455612180127,417,PLUMAS,,,,,
106410828,seton medical center  coastside,1999,17.371028725687122,82.62897127431287,GENERAL ACUTE,04 - west bay,Non-DSH,100-149,Rural,40679,49230.91667806592,140,SAN MATEO,,,,,
106100797,sierra kings district hospital,1999,65.30638193,34.693618069483804,GENERAL ACUTE,09 - central,Non-DSH,Jan-49,Rural,4679,13486.63028061523,1567,FRESNO,,,,,
106291023,sierra nevada memorial hospital,1999,38.360752193035566,61.639247806964434,GENERAL ACUTE,02 - golden empire,Non-DSH,100-149,Rural,27079,43931.42513,6527,NEVADA,NEVADA,291023,sierra nevada memorial hospital,,1.1
106461024,sierra valley district hospital,1999,28.059511776259523,71.94048822374049,GENERAL ACUTE,02 - golden empire,DSH,Jan-49,Rural,11475,15950.684076971876,84,SIERRA,,,,,
106551034,sonora community hospital,1999,54.04110672742816,45.95889327257184,GENERAL ACUTE,06 - north san joaquin,Non-DSH,100-149,Rural,34396,74840.79261005062,3742,TUOLUMNE,,,,,
106141338,southern inyo hospital,1999,42.75546095490798,57.244539045092026,GENERAL ACUTE,12 - inland counties,Non-DSH,Jan-49,Rural,11592,20249.96653544346,163,INYO,INYO,141338,southern inyo hospital,,0.79
106521041,st elizabeth community hospital,1999,40.73366732010962,59.266332679890375,GENERAL ACUTE,01 - northern california,Non-DSH,50-99,Rural,11629,19621.59538841489,3255,TEHAMA,TEHAMA,521041,st elizabeth community hospital,,0.96
106361343,st mary regional medical center,1999,22.05324704847942,77.94675295152058,GENERAL ACUTE,12 - inland counties,Non-DSH,150-199,Rural,42337,54315.28369928602,9357,SAN BERNARDINO,,,,,
106250955,surprise valley community hospital,1999,32.69844378458214,67.30155621541786,GENERAL ACUTE,01 - northern california,DSH,Jan-49,Rural,8151,12111.161254444689,116,MODOC,MODOC,250955,surprise valley community hospital,,0.78
106030786,sutter amador hospital,1999,42.95058804363937,57.04941195636063,GENERAL ACUTE,06 - north san joaquin,Non-DSH,50-99,Rural,17355,30420.99717570364,2819,AMADOR,AMADOR,34002,sutter amador hospital,,
106084001,sutter coast hospital,1999,47.48946350549016,52.51053649450985,GENERAL ACUTE,01 - northern california,Non-DSH,50-99,Rural,12084,23012.52435549468,2770,DEL NORTE,DEL NORTE,84001,sutter coast hospital,,1.04
106171395,sutter lakeside hospital,1999,47.22077669064102,52.77922330935899,GENERAL ACUTE,01 - northern california,Non-DSH,50-99,Rural,13027,24682.06082466168,2861,LAKE,LAKE,171395,sutter lakeside hospital,,1.11
106291053,tahoe forest hospital,1999,46.57652698816841,53.42347301183159,GENERAL ACUTE,02 - golden empire,Non-DSH,50-99,Rural,20030,37492.88257,2103,NEVADA,NEVADA,291053,tahoe forest hospital,,0.96
106150808,tehachapi hospital,1999,79.86770104137673,20.13229895862326,GENERAL ACUTE,09 - central,DSH,Jan-49,Rural,6263,31109.21416809863,111,KERN,KERN,150808,tehachapi hospital,,0.87
106531059,trinity general hospital,1999,39.743231724147634,60.25676827585236,GENERAL ACUTE,01 - northern california,DSH,50-99,Rural,11426,18962.185206634986,825,TRINITY,,,,,
106551061,tuolumne general hospital,1999,52.454171132127094,47.54582886787291,GENERAL ACUTE,06 - north san joaquin,DSH,50-99,Rural,21419,45049.167319224056,1878,TUOLUMNE,,,,,
106400548,twin cities community hospital,1999,30.450349092643954,69.54965090735604,GENERAL ACUTE,08 - mid-coast,Non-DSH,50-99,Rural,17649,25376.115867942222,4323,SAN LUIS OBISPO,,,,,
106231396,ukiah valley medical centerhospital dr,1999,45.73029345592475,54.26970654407525,GENERAL ACUTE,01 - northern california,Non-DSH,100-149,Rural,14563,26834.491887610693,4045,MENDOCINO,,,,,
106361370,victor valley community hospital,1999,35.10223765952642,64.89776234047358,GENERAL ACUTE,12 - inland counties,DSH,100-149,Rural,28056,43231.07452119784,7297,SAN BERNARDINO,,,,,
106190045,avalon municipal hospital  clinic,2003,60.416885054433976,39.583114945566024,GENERAL ACUTE,11 - los angeles county,Non-DSH,Jan-49,Rural,2150,5431.608914449104,82,LOS ANGELES,,,,,
106361105,barstow community hospital,2003,42.948788925901894,57.051211074098106,GENERAL ACUTE,12 - inland counties,Non-DSH,50-99,Rural,9772,17128.470747637817,3127,SAN BERNARDINO,SAN BERNARDINO,361105,barstow community hospital,,0.98
106361105,barstow community hospital,2003,42.948788925901894,57.051211074098106,GENERAL ACUTE,12 - inland counties,Non-DSH,50-99,Rural,9772,17128.470747637817,3127,SAN BERNARDINO,SAN BERNARDINO,364430,barstow community hospital,,
106090793,barton memorial hospital,2003,47.093360669996756,52.906639330003244,GENERAL ACUTE,02 - golden empire,Non-DSH,100-149,Rural,29288,55357.89150642731,3926,EL DORADO,EL DORADO,90793,barton memorial hospital,,1.06
